event_id,home_team,away_team,commence_time,type,player,market,line,odds
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h oakland athletics,h2h,,175.0
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h toronto blue jays,h2h,,-195.0
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,totals over,totals,8.5,100.0
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,totals under,totals,8.5,-120.0
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h los angeles dodgers,h2h,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h new york yankees,h2h,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h houston astros,h2h,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h tampa bay rays,h2h,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h milwaukee brewers,h2h,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h philadelphia phillies,h2h,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h miami marlins,h2h,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h san francisco giants,h2h,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h baltimore orioles,h2h,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h chicago white sox,h2h,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h cleveland guardians,h2h,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,h2h los angeles angels,h2h,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,spreads cleveland guardians,spreads,,
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,team,spreads los angeles angels,spreads,,
